match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15
9490067,Bh,188,3758565.0:2104332.0:4403419.0:393014.0:6930230.0:8127321.0:7976674.0:3769555.0:2436356.0:6930286.0:6486416.0,Id,216,2124002.0:3280024.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7694588.0:8843540.0:6496426.0,Bh,bat,Zr Ad Cy Sm Cm,Chattogram,2023-03-31,day match,Id tr of Bh,2022/23,13530,3.75,2.9047619047619047,167.13333333333333,100.0,157.93333333333334
9433143,Le,8182,2450895.0:5229482.0:82228.0:2672214.0:2827327.0:387778.0:8821616.0:8055417.0:4012203.0:4507208.0:4575878.0,Bm Bs,10366,7681869.0:3612286.0:2275195.0:3890963.0:8210789.0:4051396.0:8044112.0:2170762.0:2855138.0:7184666.0:3245689.0,Le,bat,En Bm,Birmingham,2023-05-29,day match,Vy Bt,2023,1161,0.5384615384615384,1.0,163.66666666666666,100.0,152.43333333333334
9271709,Ja Ks,47501,6818622.0:5490596.0:7576099.0:4403545.0:298612.0:1634611.0:3162487.0:8067002.0:7968225.0:5508488.0:8072056.0,Co Ss,47487,3008291.0:7882328.0:8066883.0:2104409.0:5490582.0:348361.0:1881193.0:6347256.0:1482249.0:3497171.0:5554142.0,Co Ss,field,Pe Il Ct Sm,Kandy,2022-12-12,night match,La Pr Le,2022/23,17534,1.5,2.9047619047619047,156.15384615384616,100.0,161.83333333333334
9856741,Ze,76,6572726.0:6625562.0:4996690.0:391103.0:3471761.0:7500401.0:7321194.0:3788581.0:7267448.0:5643700.0:5789370.0,Id,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:3685100.0:7695666.0:3834333.0:2550414.0:6496482.0,Id,field,He Ss Cb,Harare,2023-12-09,day match,Id tr of Ze,2023/24,1833,0.0,1.975609756097561,152.93333333333334,100.0,145.30769230769232
9084627,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:3373138.0:7787772.0:6399210.0:4473993.0:7732934.0:3913468.0,Ex,7258,7671306.0:3200973.0:5406064.0:5436878.0:6364588.0:5788320.0:1499868.0:3030733.0:4460154.0:7688848.0:5404440.0,Kt,bat,St Le Gd Cy,Canterbury,2022-05-27,night match,Vy Bt,2022,342,2.5,1.4878048780487805,167.6,100.0,167.94444444444446
9587150,To Kt Rs,36126,2209115.0:5940374.0:4230127.0:5744752.0:1613926.0:3715697.0:1934099.0:360086.0:1613919.0:6489846.0:7759443.0,Ga An Ws,36084,8127230.0:4739580.0:4069666.0:5744850.0:4690188.0:7960847.0:4739552.0:2294823.0:4690328.0:284339.0:3489093.0,Ga An Ws,field,Pe Sm Ga,Providence,2023-09-24,night match,Cn Pr Le,2023,13915,0.625,1.0,166.0,25.0,152.96153846153845
9084865,De,6698,1637320.0:2433640.0:325814.0:4170186.0:6718788.0:7295028.0:3991700.0:8146998.0:4613580.0:7288490.0:6005866.0,Ne,8987,4003390.0:1749075.0:3651472.0:5516720.0:130437.0:34061.0:125915.0:6019306.0:2904943.0:1907268.0:4420828.0,Ne,field,Cy Gd Dy,Derby,2022-06-03,night match,Vy Bt,2022,769,1.2727272727272727,1.975609756097561,162.46153846153845,0.0,162.4
9085404,Gn,7573,7734271.0:1722048.0:319948.0:2707431.0:2979857.0:4174610.0:6196280.0:3212278.0:3998070.0:7664957.0:5192830.0,Kt,8056,87191.0:8822715.0:7787772.0:3620756.0:1707621.0:142582.0:3373138.0:7687315.0:6399210.0:4473993.0:7732934.0,Gn,bat,St Le Gd Cy,Canterbury,2022-07-03,day/night match,Vy Bt,2022,342,0.7777777777777778,0.5121951219512195,158.26666666666668,0.0,164.8181818181818
9388448,Ad,17583,1945390.0:8765154.0:3069954.0:3935854.0:8144184.0:4949776.0:3913440.0:5560190.0:7565697.0:8354835.0:9104003.0,Cl Ds,17744,1883790.0:3558316.0:3083632.0:270906.0:4949804.0:6496118.0:2537800.0:4950364.0:8447396.0:8435699.0:6879858.0,Cl Ds,field,Pa Pk Nw Ph,New Plymouth,2023-01-05,day match,Sr Sh,2022/23,3135,0.5294117647058824,0.3442622950819672,154.86666666666667,66.67,191.41666666666663
9128811,Ci Sr Ks,30414,7422673.0:2653993.0:62432.0:7341704.0:232000.0:196580.0:3519011.0:8118067.0:7879829.0:8766372.0:8363578.0,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7833195.0:184960.0:4690188.0:7556051.0:1945397.0:3011735.0:6420126.0:6347494.0,Ci Sr Ks,bat,Be Sm Mi,Mumbai,2022-05-20,night match,In Pr Le,2022,2764,1.0,0.6721311475409836,170.93333333333334,50.0,179.625
9271660,Da Aa,47508,7787772.0:8363221.0:2398346.0:2097017.0:3061225.0:4403601.0:2420788.0:2998575.0:8277716.0:2436776.0:5490638.0,Ja Ks,47501,4403545.0:5490596.0:7576099.0:3260564.0:1634611.0:3162487.0:298612.0:7968225.0:8072056.0:8067002.0:8907338.0,Da Aa,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,2022-12-07,day match,La Pr Le,2022/23,17527,0.8888888888888888,0.3442622950819672,146.77777777777777,0.0,159.83333333333334
8887696,Sy Tr,33963,7572123.0:1612610.0:6718802.0:2083409.0:7534652.0:5788320.0:5509524.0:6308112.0:3497633.0:8106713.0:4507208.0,Ae Ss,33914,5469008.0:4239038.0:5056134.0:1635773.0:5492318.0:8415854.0:4992378.0:5554254.0:6718844.0:55299.0:1684276.0,Sy Tr,bat,Sy Sd Sm,Sydney,2022-01-02,night match,Bg Bh Le,2021/22,20782,1.0,61.0,171.06666666666666,66.67,159.5
9097311,Ds,22763,7497013.0:4898074.0:2231907.0:2252452.0:3490087.0:3782225.0:4888260.0:3062079.0:3513362.0:4866728.0:3747484.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-14,day match,CA T0 Ce,2021/22,1224,0.25,1.4878048780487805,143.85714285714286,100.0,148.75
9271793,Ge Gs,47494,2214792.0:4403531.0:4932864.0:4857838.0:7520344.0:3364234.0:1594319.0:305143.0:3008179.0:2270519.0:6686658.0,Co Ss,47487,7882328.0:2104409.0:5490582.0:74087.0:348361.0:347346.0:181404.0:6347256.0:1482249.0:2590293.0:3497171.0,Co Ss,field,R Pa Sm Co,Colombo,2022-12-21,night match,La Pr Le,2022/23,7041,1.4285714285714286,1.0,155.06666666666666,25.0,130.26666666666668
8887815,Ph Ss,33935,3535783.0:5459516.0:1798705.0:3501889.0:7869994.0:2633266.0:3216569.0:1907352.0:8339701.0:5459572.0:7877232.0,Ae Ss,33914,4239038.0:5492318.0:2082499.0:1635773.0:5469008.0:8415854.0:4992378.0:5863290.0:55299.0:1684276.0:3890998.0,Ae Ss,field,Ae Ol,Adelaide,2022-01-14,day match,Bg Bh Le,2021/22,930,0.6666666666666666,3.857142857142857,179.46666666666667,100.0,158.25
9433668,Sy,9876,6282856.0:1798705.0:4640824.0:3573723.0:3851658.0:1613919.0:2022957.0:2790675.0:7276380.0:8860830.0:4433120.0,Mx,8700,4421689.0:7752989.0:4489722.0:4005406.0:7671166.0:150093.0:7672874.0:7806378.0:4489708.0:8333989.0:3590362.0,Mx,field,Kn Ol Ln,London,2023-06-22,day/night match,Vy Bt,2023,328,1.8571428571428568,81.0,190.46666666666667,100.0,149.83333333333334
9128671,Gt Ts,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:5554254.0:1956828.0:3456424.0:4690230.0:3373285.0,Pb Ks,30407,2082044.0:197658.0:2398346.0:2827327.0:2789079.0:5053082.0:2035102.0:3851518.0:7453697.0:7881845.0:3068547.0,Gt Ts,bat,Dr DY Pl Ss Ay Mi,Navi Mumbai,2022-05-03,night match,In Pr Le,2022,16540,0.5,1.975609756097561,170.2,0.0,160.0909090909091
9330453,Pb,14454,7491294.0:8127181.0:5958840.0:2789555.0:7925546.0:7556303.0:7570107.0:2282132.0:8180500.0:9377969.0:3691057.0,Hd Ia,12718,5549088.0:8725058.0:8725086.0:8191868.0:7555652.0:8410611.0:8488864.0:8512944.0:7560069.0:4232325.0:8725079.0:9104997.0,Hd Ia,field,Si Mh Sm Jr,Jaipur,2022-10-11,day/night match,Sd Mq Ai Ty,2022/23,4661,2.0,0.5061728395061729,150.7,0.0,165.0
9085194,Ge,7608,3220566.0:2115896.0:2082499.0:5764576.0:2083227.0:1482249.0:5229230.0:4005406.0:1707628.0:2036649.0:3973528.0,Kt,8056,87191.0:8822715.0:7787772.0:1707621.0:2083409.0:3620756.0:7687315.0:6399210.0:4473993.0:3913468.0:8299010.0,Kt,field,St Le Gd Cy,Canterbury,2022-06-21,night match,Vy Bt,2022,342,0.8333333333333334,1.9523809523809523,165.06666666666666,66.67,165.45
9352237,Bh,188,4403454.0:2614779.0:3758565.0:6551978.0:3850944.0:4403426.0:2875368.0:2436356.0:4403503.0:3769555.0:6526498.0,Ud Ab Es,202,8688952.0:3743151.0:7412936.0:8250115.0:3323333.0:8463783.0:8375513.0:8688868.0:7412922.0:9299079.0:2691688.0,Ud Ab Es,field,Di Il Ct Sm,Dubai,2022-09-27,day match,Bh tr of Ud Ab Es,2022,17086,0.2857142857142857,0.3442622950819672,138.73333333333332,0.0,144.93333333333334
9587108,To Kt Rs,36126,1585457.0:5940374.0:2209115.0:5744752.0:1613926.0:8851030.0:3715697.0:130437.0:8069011.0:9061135.0:8395141.0,Ga An Ws,36084,8127230.0:5744850.0:4069666.0:4690188.0:7960847.0:2294823.0:4739580.0:4739552.0:4690328.0:284339.0:9266102.0,Ga An Ws,field,Pe Sm Ga,Providence,2023-09-16,night match,Cn Pr Le,2023,13915,0.5625,1.0,166.0,25.0,155.1818181818182
9225355,Ia,55,238727.0:3125562.0:3479860.0:6521080.0:2981614.0:210328.0:3882850.0:8228100.0:2282125.0:4859490.0:7881845.0,Wt Is,41,4690258.0:2436405.0:1742453.0:4230127.0:5742470.0:4690188.0:2740408.0:3715697.0:6347256.0:4690230.0:6347494.0,Wt Is,field,Cl Bd Rl Pk Sm Tf Gd Ll,Lauderhill,2022-08-06,day match,Wt Is tr of Ud Ss of Aa,2022,16848,0.9285714285714286,1.4878048780487805,175.6,66.67,160.25
9094434,Ln St,46773,3200973.0:4655384.0:4223883.0:4489974.0:172199.0:74087.0:5367676.0:1482998.0:5788418.0:2173688.0:4626236.0,Mr Os,46766,4685568.0:1798705.0:325814.0:6364588.0:4171859.0:3501889.0:6320362.0:8055417.0:3312350.0:6496482.0:4575878.0,Ln St,bat,Te Re Bl Sn,Southampton,2022-09-02,night match,Te Hd Ms Cn,2022,8301,1.2,1.4878048780487805,142.66666666666666,100.0,148.13333333333333
9866387,Cy,17653,2659243.0:4381747.0:3776590.0:3682160.0:8706179.0:2666705.0:8683562.0:8414699.0:7907661.0:4359417.0:8482788.0,Cl Ds,17744,3834256.0:4949804.0:3083632.0:8354800.0:6496118.0:2537800.0:8212917.0:3083653.0:4170494.0:5984376.0:8447396.0,Cl Ds,field,Pa Pk Nw Ph,New Plymouth,2023-12-30,day/night match,Sr Sh,2023/24,3135,0.2352941176470588,1.975609756097561,164.46666666666667,60.0,191.41666666666663
9849706,Ze,76,3257302.0:6625562.0:391103.0:2097017.0:3471761.0:4001934.0:7321194.0:6572726.0:5643700.0:5789370.0:2979486.0,Ua,251,3719197.0:8059372.0:1634709.0:8246440.0:7906968.0:5120674.0:6496776.0:2943443.0:2943457.0:8059379.0:8964843.0,Ua,field,Ud Ct Cb Gd Wk,Windhoek,2023-11-26,day match,Ua tr of Na,2023/24,11885,0.6666666666666666,0.7530864197530864,154.46666666666667,0.0,127.5
9433423,Bm Bs,10366,3612286.0:7681869.0:62432.0:3890963.0:2275195.0:8210789.0:8044112.0:4051396.0:4769148.0:2170762.0:2855138.0,Ne,8917,8040164.0:2286472.0:2158869.0:2157770.0:4645304.0:3648203.0:3636821.0:8819985.0:3216569.0:8040136.0:8083060.0,Bm Bs,bat,En Bm,Birmingham,2023-06-09,day/night match,Vy Bt,2023,1161,1.181818181818182,1.4878048780487805,177.0,100.0,156.5
9085390,Ex,7258,3200973.0:8044490.0:5406064.0:4489974.0:6364588.0:5788320.0:3030733.0:1499868.0:6258734.0:7688848.0:5404440.0,Gn,7573,7734271.0:1722048.0:319948.0:2979857.0:4174610.0:2707431.0:6196280.0:3212278.0:7664957.0:5192830.0:1929619.0,Gn,field,Cy Gd Cd,Chelmsford,2022-07-02,day/night match,Vy Bt,2022,2239,1.8571428571428568,4.809523809523809,166.53333333333333,50.0,150.27272727272728
9084872,He,7727,2076192.0:4223883.0:8271913.0:2020332.0:3162487.0:8822729.0:1482998.0:5788418.0:2173688.0:7732892.0:4626236.0,Sx,9967,164233.0:4381761.0:8820496.0:3997727.0:74087.0:4411231.0:6311612.0:6347494.0:8820517.0:1471994.0:8006676.0,Sx,field,Te Re Bl Sn,Southampton,2022-06-04,night match,Vy Bt,2022,8301,0.6666666666666666,0.6721311475409836,163.66666666666666,50.0,149.625
9433101,Dm,6838,3293520.0:3225305.0:7651650.0:6257698.0:3501889.0:7253350.0:8054017.0:6402374.0:3218340.0:5231218.0:4167946.0,Ye,10618,1762060.0:1655436.0:1637320.0:3620742.0:8050160.0:5367676.0:1547993.0:7651657.0:4527942.0:8070915.0:4473573.0,Ye,field,Hy Ls,Leeds,2023-05-28,day match,Vy Bt,2023,1266,0.6923076923076923,1.0,176.13333333333333,33.33,167.03333333333333
9084991,Sy,9876,2089079.0:6282856.0:4640824.0:1798705.0:1613919.0:1613926.0:3573723.0:2022957.0:7672657.0:3901099.0:3231437.0,Mx,8700,4421689.0:4489722.0:172199.0:7752989.0:150093.0:7672874.0:4489708.0:5509524.0:2593758.0:3590362.0:1907352.0,Mx,field,Ls Ln,London,2022-06-09,day/night match,Vy Bt,2022,83,1.5454545454545454,1.975609756097561,160.21428571428572,100.0,146.3125
9272521,Me Rs,33942,1585457.0:2336473.0:46794.0:37351.0:1635773.0:7537067.0:2340372.0:3715697.0:4393402.0:1905847.0:6818776.0,Sy Ss,33956,3535783.0:7869987.0:2076192.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2022957.0:1506077.0:7535324.0,Me Rs,bat,GA Sm Sh Gg Va,Geelong,2022-12-30,night match,Bg Bh Le,2022/23,3961,0.8125,0.6721311475409836,158.13333333333333,0.0,137.14285714285714
9433087,Ye,10618,1762060.0:1655436.0:1637320.0:3620742.0:8050160.0:5367676.0:1547993.0:7651657.0:4527942.0:8070915.0:4473573.0,We,10576,2288789.0:3298427.0:7773338.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,Ye,bat,Cy Gd Nw Rd Wr,Worcester,2023-05-26,day/night match,Vy Bt,2023,1525,1.0,1.0,179.13333333333333,100.0,161.9375
9684184,Ha,12669,2733380.0:8181144.0:5716206.0:2966879.0:9047555.0:8118151.0:8228009.0:3759846.0:3133122.0:3011735.0:9047520.0:217762.0,Ch,32388,7923180.0:6598612.0:2385991.0:7947442.0:2642751.0:7417003.0:9009461.0:4944400.0:9047632.0:9822420.0:7557689.0:8725191.0,Ch,field,Si Mh Sm Jr,Jaipur,2023-10-17,day/night match,Sd Mq Ai Ty,2023/24,4661,0.0,1.0,151.3,0.0,139.36363636363637
9388560,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:8414699.0:7907661.0:1495731.0:8482788.0:3834319.0,Oo,18360,2319638.0:8444855.0:4172706.0:6317142.0:7918280.0:7905568.0:4950252.0:7907479.0:3490150.0:4195827.0:4359417.0,Oo,field,Hy Ol Ch,Christchurch,2023-02-04,day match,Sr Sh,2022/23,664,1.6666666666666667,1.0,159.73333333333332,100.0,152.8
9793832,Bh,188,7976590.0:8129680.0:5752256.0:4879426.0:6551978.0:6929558.0:5771800.0:7084972.0:7084930.0:8938873.0:6931140.0,Ia,55,8058959.0:7422673.0:8191868.0:5053082.0:5061748.0:5001170.0:5038018.0:8117990.0:7341186.0:8228100.0:7881845.0,Ia,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-06,day match,Ia tr of Ca,2023,25479,0.3888888888888889,1.3278688524590163,164.53333333333333,0.0,119.0
9097381,Bd,22497,4239773.0:1941743.0:4172972.0:6624582.0:3845029.0:6639156.0:2625895.0:2753036.0:3062555.0:4175772.0:4874092.0,Ds,22763,3399745.0:4898074.0:4175065.0:3490087.0:2231907.0:7497013.0:3782225.0:4888414.0:3062079.0:4160358.0:3747484.0,Ds,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-20,day match,CA T0 Ce,2021/22,1224,1.0,0.8360655737704918,154.0,0.0,145.19230769230768
9433822,Mx,8700,4421689.0:7752989.0:4489722.0:4005406.0:150093.0:7671166.0:7672874.0:7806378.0:8820538.0:3590362.0:6217350.0,Gn,7573,5164844.0:1722048.0:8110185.0:319948.0:2707431.0:7734271.0:2336487.0:5161652.0:7664957.0:3212292.0:8339701.0,Mx,bat,Sa Gs Cf,Cardiff,2023-07-02,day match,Vy Bt,2023,4521,0.7142857142857143,1.0,179.4,50.0,157.03333333333333
9702804,Ae Ss,33914,4239038.0:2161599.0:2286472.0:3681957.0:3573723.0:4992378.0:7455818.0:4967738.0:6718844.0:6521234.0:2286388.0,Me Ss,33949,7960994.0:4489974.0:2669316.0:2275195.0:2275097.0:3901078.0:1594319.0:5406540.0:3507097.0:8441880.0:3890984.0,Me Ss,field,Ae Ol,Adelaide,2023-12-31,night match,Bg Bh Le,2023/24,930,0.5714285714285714,0.5121951219512195,161.4,25.0,156.4
9128447,Pb Ks,30407,2789079.0:197658.0:2082044.0:2827327.0:5053082.0:5744850.0:5038046.0:3851518.0:7453697.0:8465057.0:7881845.0,Gt Ts,48341,1611364.0:7491224.0:8059029.0:4377610.0:2252452.0:2966879.0:5452754.0:5554254.0:7783432.0:3373285.0:3456424.0,Gt Ts,field,Be Sm Mi,Mumbai,2022-04-08,night match,In Pr Le,2022,2764,1.375,0.6039603960396039,149.66666666666666,0.0,180.5
9830771,Na,209,5836452.0:4170543.0:3633503.0:3377359.0:3876760.0:4176661.0:3793950.0:7500324.0:2311574.0:4887952.0:3668538.0,Ze,76,3257302.0:4873028.0:387897.0:6572726.0:2097017.0:3471761.0:7321194.0:3788581.0:4175205.0:5643700.0:2979486.0,Ze,field,Ud Ct Cb Gd Wk,Windhoek,2023-10-30,day match,Ze tr of Na,2023/24,11885,0.6,0.6721311475409836,143.46153846153845,50.0,127.5
8887738,Ph Ss,33935,3535783.0:3507090.0:1626526.0:1798705.0:3501889.0:7869994.0:3535853.0:3216569.0:8339701.0:3214812.0:7877232.0,Sy Ss,33956,7869987.0:2076192.0:7620283.0:41740.0:3063696.0:34061.0:2790675.0:8146998.0:4756982.0:1506077.0:49496.0,Ph Ss,bat,Ca Ol,Carrara,2022-01-04,night match,Bg Bh Le,2021/22,6663,1.25,1.0,179.86666666666667,25.0,139.1
9516667,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7833195.0:184960.0:7556051.0:4690188.0:8228429.0:1945397.0:2656541.0:3068547.0:3011735.0,Gt Ts,48341,1958683.0:7491224.0:4377610.0:5554254.0:2252452.0:3339160.0:2966879.0:5452754.0:8277716.0:3373285.0:6496482.0:3759846.0,Rn Rs,bat,Si Mh Sm Jr,Jaipur,2023-05-05,night match,In Pr Le,2023,4661,1.2857142857142858,1.0,182.8,25.0,133.375
9262175,St La Ks,36112,313809.0:2331475.0:3008291.0:3681957.0:2742837.0:1547993.0:7459647.0:4690230.0:8464343.0:3150538.0:3715725.0,To Kt Rs,36126,4381761.0:8130415.0:1626526.0:4230127.0:1613926.0:3715697.0:1934099.0:1613919.0:4068133.0:370397.0:3513362.0,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,2022-09-18,night match,Cn Pr Le,2022,14300,1.375,1.4878048780487805,172.06666666666666,50.0,160.25
9086993,Si La,69,7200598.0:4403531.0:3260564.0:2398346.0:5490582.0:3061225.0:5490666.0:4365878.0:5786836.0:3865077.0:7968225.0,Ud Ab Es,202,8688952.0:3743151.0:7412936.0:3323333.0:8250115.0:8463783.0:8688868.0:1604588.0:7412922.0:8426291.0:2691688.0,Ud Ab Es,field,GA Sm Sh Gg Va,Geelong,2022-10-18,night match,Ud Ab Es tr of Aa,2022/23,3961,1.7142857142857142,2.463414634146341,160.53333333333333,0.0,135.0
9128748,Ci Sr Ks,30414,7422673.0:2653993.0:62432.0:249087.0:232000.0:196580.0:5001170.0:360086.0:8118067.0:7968225.0:7879829.0,Mi Is,30435,5043310.0:238727.0:5788320.0:8191868.0:4171859.0:8227974.0:6249256.0:7556303.0:4377694.0:6732004.0:8118914.0,Mi Is,field,We Sm Mi,Mumbai,2022-05-12,night match,In Pr Le,2022,5004,1.9,1.4878048780487805,171.0,66.67,164.9
9433297,Mx,8700,4421689.0:7752989.0:1941743.0:4489722.0:4005406.0:7806378.0:7671166.0:7672874.0:3590362.0:7783901.0:6341530.0,Ge,7608,3220566.0:6988596.0:8072945.0:2437091.0:2083227.0:4898074.0:5229230.0:4460070.0:3578742.0:1707628.0:2538983.0,Ge,field,Cy Gd Bl,Bristol,2023-06-04,day match,Vy Bt,2023,1245,2.0,0.024390243902439,165.4,0.0,161.95833333333334
9272479,Me Ss,33949,7960994.0:4003390.0:5469092.0:2669316.0:3737103.0:3901078.0:9070907.0:4012203.0:6308098.0:1945397.0:2656541.0,Sy Ss,33956,3535783.0:7869987.0:2076192.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:1506077.0:49496.0:7535324.0,Sy Ss,field,Sy Ct Gd,Sydney,2022-12-26,night match,Bg Bh Le,2022/23,937,0.6428571428571429,1.975609756097561,172.2,0.0,150.95833333333334
9097031,Gy,258,6640178.0:8095429.0:2477306.0:3759349.0:4174925.0:9111220.0:2373678.0:8982252.0:7713110.0:8903831.0:8287502.0,Id,216,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:7036812.0:2921680.0:3685100.0:2550414.0:6496482.0,Id,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,2022-02-21,day match,Id tr of On,2021/22,23736,0.1111111111111111,0.0163934426229508,191.0,0.0,148.75
9516436,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:210328.0:5972868.0:8117990.0:2157770.0:1858961.0:2733380.0:6586824.0:212029.0:7861524.0,Lw Sr Gs,48334,2436405.0:2954769.0:3479860.0:3299407.0:2275097.0:4230127.0:8058903.0:2733401.0:2461129.0:8228100.0:4859490.0:217762.0,Lw Sr Gs,field,M Cy Sm Bu,Bengaluru,2023-04-10,night match,In Pr Le,2023,4794,0.9333333333333332,1.4878048780487805,174.93333333333334,100.0,171.5
9225362,Ia,55,5043310.0:4497646.0:3479860.0:2981614.0:4377610.0:210328.0:3882850.0:3914658.0:4859490.0:8228100.0:7881845.0,Wt Is,41,2740408.0:1613898.0:1742453.0:4690188.0:4230127.0:5742470.0:4739580.0:6347256.0:5744850.0:3102854.0:6347494.0,Ia,bat,Cl Bd Rl Pk Sm Tf Gd Ll,Lauderhill,2022-08-07,day match,Wt Is tr of Ud Ss of Aa,2022,16848,2.0,1.4878048780487805,175.6,66.67,160.25
9388588,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:8706179.0:3834361.0:6739830.0:7907661.0:8414699.0:1495731.0:8482788.0,Nn Ds,17982,7907451.0:4381761.0:1945411.0:3913426.0:3519011.0:4949790.0:3834305.0:3776849.0:8354849.0:1636004.0:3566240.0,Cy,bat,Hy Ol Ch,Christchurch,2023-02-11,day/night match,Sr Sh,2022/23,664,1.3333333333333333,1.975609756097561,163.66666666666666,40.0,152.8
9051153,Id Ud,40578,6818622.0:1749075.0:5757408.0:6460614.0:1482998.0:7960847.0:3459623.0:4767832.0:4769148.0:3734940.0:8749180.0,Ki Ks,40564,1594347.0:2437021.0:4003390.0:4534508.0:8298338.0:181404.0:1594319.0:5367676.0:2022957.0:3003867.0:3896801.0,Ki Ks,field,Gi Sm Le,Lahore,2022-02-14,night match,Pn Sr Le,2021/22,3828,0.5,1.0,171.86666666666667,100.0,164.0
9225369,Nw Zd,48,1585457.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:3913475.0:1626561.0:3456424.0:1945397.0,Wt Is,41,2436405.0:1613898.0:4230127.0:1742453.0:4690188.0:2740408.0:5742470.0:4739552.0:5744850.0:3102854.0:6347494.0,Wt Is,field,Sa Pk Kn Ja,Kingston,2022-08-10,day match,Nw Zd tr of Wt Is,2022,1413,1.4,2.463414634146341,162.73333333333332,0.0,
9377311,Pn,62,2263736.0:2437021.0:3585350.0:8127230.0:6460614.0:3364234.0:1594319.0:4767832.0:7507303.0:8131255.0:8907338.0,Nw Zd,48,2721627.0:2659243.0:3834256.0:2672214.0:3069954.0:2486896.0:6718382.0:3156033.0:3913475.0:3546297.0:7878765.0,Pn,bat,Gi Sm Le,Lahore,2023-04-14,night match,Nw Zd tr of Pn,2023,3828,1.3888888888888888,1.975609756097561,154.13333333333333,75.0,162.5
9516478,Lw Sr Gs,48334,2954769.0:2436405.0:3479860.0:3299407.0:4230127.0:2275097.0:8058903.0:2970652.0:8442377.0:8228100.0:4859490.0:2461129.0,Pb Ks,30407,7881719.0:8127181.0:4239038.0:2385991.0:2097017.0:4640824.0:5053082.0:5038046.0:8180500.0:3851518.0:7881845.0:7453697.0,Pb Ks,field,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-15,night match,In Pr Le,2023,23498,2.6,0.6721311475409836,184.7692307692308,0.0,148.11111111111111
9084592,Mx,8700,4421689.0:4489722.0:7752989.0:172199.0:4489708.0:150093.0:5509524.0:7672874.0:2593758.0:6341530.0:7783901.0,Ge,7608,3220566.0:5229230.0:2082499.0:5764576.0:4005406.0:2083227.0:1482249.0:1707628.0:2538983.0:2436776.0:8106629.0,Ge,field,Rt Ct Cb Rt,Radlett,2022-05-26,day match,Vy Bt,2022,14825,1.6666666666666667,1.9523809523809523,175.92307692307693,0.0,184.83333333333331
9457524,Ca Vs,40298,2263736.0:3758565.0:1965151.0:2331475.0:3850944.0:5017144.0:5771800.0:3850972.0:6528668.0:6931168.0:8106629.0,Da Ds,40452,2308928.0:3056752.0:4980926.0:1884672.0:2104339.0:1890958.0:1885337.0:2815728.0:3769555.0:3580737.0:393889.0,Da Ds,field,Se Ba Nl Sm Mr,Dhaka,2023-01-23,night match,Bh Pr Le,2022/23,14188,2.6,2.9047619047619047,161.5,50.0,149.13333333333333
9027374,Oo,18360,2319638.0:7623692.0:256080.0:3913447.0:7918280.0:2690498.0:8484468.0:7907444.0:7907661.0:3834375.0:4195827.0,Wn,18570,6718326.0:9036516.0:2288789.0:8187878.0:2486896.0:6718410.0:7907437.0:4950224.0:3083667.0:4950294.0:1585464.0,Oo,bat,Bn Re Wn,Wellington,2022-01-06,day/night match,Sr Sh,2021/22,825,1.3333333333333333,0.5121951219512195,167.07142857142858,0.0,155.625
9256358,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:3069954.0:2486896.0:2288789.0:3913475.0:1626561.0:1945397.0:5984376.0,Pn,62,2263736.0:2437021.0:1637320.0:6460614.0:2437049.0:8180570.0:3364234.0:3459623.0:8298779.0:8131255.0:8427978.0,Nw Zd,bat,Hy Ol Ch,Christchurch,2022-10-08,night match,Pn tr of Nw Zd,2022/23,664,0.8,1.6557377049180328,162.73333333333332,0.0,157.95833333333334
